District ID,District Name,Grade,Gender,Total students assessed,Total students achieving HFZ at least once,Percentage achieving HFZ at least once,Total not achieving HFZ on any assessment,Percentage not achieving HFZ on any assessment,Total achieving HFZ exactly once,Total % achieving HFZ exactly once,Total achieving HFZ twice,Total % achieving HFZ twice,Total achieving HFZ  three times,Total % achieving HFZ  three times,Total achieving HFZ four times,Total % achieving HFZ four times,Total achieving HFZ five times,Total % achieving HFZ five times,Total achieving HFZ more than 5 times,Total % achieving HFZ more than 5 times
214901.0,RIO GRANDE CITY CISD,7.0,Girls,363.0,360.0,99.1736,3.0,0.826446,32.0,8.81543,60.0,16.5289,81.0,22.314,100.0,27.5482,71.0,19.5592,16.0,4.40771
214901.0,RIO GRANDE CITY CISD,7.0,Boys,389.0,382.0,98.2005,7.0,1.79949,29.0,7.45501,66.0,16.9666,87.0,22.365,81.0,20.8226,78.0,20.0514,41.0,10.5398
214901.0,RIO GRANDE CITY CISD,8.0,Girls,387.0,380.0,98.1912,7.0,1.80879,28.0,7.23514,65.0,16.7959,88.0,22.739,100.0,25.8398,65.0,16.7959,34.0,8.78553
214901.0,RIO GRANDE CITY CISD,8.0,Boys,368.0,366.0,99.4565,2.0,0.543478,38.0,10.3261,46.0,12.5,73.0,19.837,95.0,25.8152,62.0,16.8478,52.0,14.1304
214901.0,RIO GRANDE CITY CISD,9.0,Girls,415.0,414.0,99.759,1.0,0.240964,22.0,5.3012,59.0,14.2169,87.0,20.9639,114.0,27.4699,91.0,21.9277,41.0,9.87952
214901.0,RIO GRANDE CITY CISD,9.0,Boys,393.0,392.0,99.7455,1.0,0.254453,23.0,5.85242,62.0,15.7761,83.0,21.1196,104.0,26.4631,94.0,23.9186,26.0,6.61578
214901.0,RIO GRANDE CITY CISD,10.0,Girls,330.0,328.0,99.3939,2.0,0.606061,21.0,6.36364,52.0,15.7576,90.0,27.2727,93.0,28.1818,59.0,17.8788,13.0,3.93939
214901.0,RIO GRANDE CITY CISD,10.0,Boys,327.0,326.0,99.6942,1.0,0.30581,14.0,4.28135,53.0,16.208,82.0,25.0765,101.0,30.8869,59.0,18.0428,17.0,5.19878
214901.0,RIO GRANDE CITY CISD,11.0,Girls,284.0,282.0,99.2958,2.0,0.704225,20.0,7.04225,31.0,10.9155,68.0,23.9437,81.0,28.5211,70.0,24.6479,12.0,4.22535
214901.0,RIO GRANDE CITY CISD,11.0,Boys,254.0,252.0,99.2126,2.0,0.787402,29.0,11.4173,36.0,14.1732,53.0,20.8661,78.0,30.7087,47.0,18.5039,9.0,3.54331
214901.0,RIO GRANDE CITY CISD,12.0,Girls,291.0,282.0,96.9072,9.0,3.09278,28.0,9.62199,51.0,17.5258,75.0,25.7732,66.0,22.6804,55.0,18.9003,7.0,2.4055
214901.0,RIO GRANDE CITY CISD,12.0,Boys,251.0,247.0,98.4064,4.0,1.59363,21.0,8.36653,40.0,15.9363,67.0,26.6932,68.0,27.0916,50.0,19.9203,1.0,0.398406
31911.0,RIO HONDO ISD,3.0,Girls,72.0,72.0,100.0,,,,,9.0,12.5,28.0,38.8889,16.0,22.2222,9.0,12.5,10.0,13.8889
31911.0,RIO HONDO ISD,3.0,Boys,96.0,95.0,98.9583,1.0,1.04167,1.0,1.04167,21.0,21.875,23.0,23.9583,18.0,18.75,19.0,19.7917,13.0,13.5417
31911.0,RIO HONDO ISD,4.0,Girls,92.0,92.0,100.0,,,4.0,4.34783,9.0,9.78261,16.0,17.3913,25.0,27.1739,18.0,19.5652,20.0,21.7391
31911.0,RIO HONDO ISD,4.0,Boys,99.0,98.0,98.9899,1.0,1.0101,18.0,18.1818,17.0,17.1717,18.0,18.1818,19.0,19.1919,21.0,21.2121,5.0,5.05051
31911.0,RIO HONDO ISD,5.0,Girls,71.0,71.0,100.0,,,,,9.0,12.6761,18.0,25.3521,14.0,19.7183,20.0,28.169,10.0,14.0845
31911.0,RIO HONDO ISD,5.0,Boys,89.0,89.0,100.0,,,14.0,15.7303,17.0,19.1011,13.0,14.6067,21.0,23.5955,18.0,20.2247,6.0,6.74157
31911.0,RIO HONDO ISD,6.0,Girls,56.0,52.0,92.8571,4.0,7.14286,7.0,12.5,11.0,19.6429,14.0,25.0,10.0,17.8571,9.0,16.0714,1.0,1.78571
31911.0,RIO HONDO ISD,6.0,Boys,66.0,62.0,93.9394,4.0,6.06061,10.0,15.1515,17.0,25.7576,13.0,19.697,8.0,12.1212,14.0,21.2121,,
31911.0,RIO HONDO ISD,7.0,Girls,67.0,65.0,97.0149,2.0,2.98507,5.0,7.46269,17.0,25.3731,17.0,25.3731,11.0,16.4179,6.0,8.95522,9.0,13.4328
31911.0,RIO HONDO ISD,7.0,Boys,79.0,76.0,96.2025,3.0,3.79747,15.0,18.9873,13.0,16.4557,12.0,15.1899,16.0,20.2532,15.0,18.9873,5.0,6.32911
31911.0,RIO HONDO ISD,8.0,Girls,72.0,71.0,98.6111,1.0,1.38889,5.0,6.94444,14.0,19.4444,16.0,22.2222,16.0,22.2222,16.0,22.2222,4.0,5.55556
31911.0,RIO HONDO ISD,8.0,Boys,75.0,74.0,98.6667,1.0,1.33333,7.0,9.33333,14.0,18.6667,14.0,18.6667,19.0,25.3333,15.0,20.0,5.0,6.66667
31911.0,RIO HONDO ISD,9.0,Girls,54.0,53.0,98.1481,1.0,1.85185,5.0,9.25926,8.0,14.8148,15.0,27.7778,17.0,31.4815,8.0,14.8148,,
31911.0,RIO HONDO ISD,9.0,Boys,79.0,73.0,92.4051,6.0,7.59494,7.0,8.86076,22.0,27.8481,18.0,22.7848,21.0,26.5823,5.0,6.32911,,
31911.0,RIO HONDO ISD,10.0,Girls,73.0,72.0,98.6301,1.0,1.36986,7.0,9.58904,14.0,19.1781,28.0,38.3562,18.0,24.6575,5.0,6.84932,,
31911.0,RIO HONDO ISD,10.0,Boys,91.0,84.0,92.3077,7.0,7.69231,4.0,4.3956,30.0,32.967,24.0,26.3736,24.0,26.3736,2.0,2.1978,,
31911.0,RIO HONDO ISD,11.0,Girls,65.0,63.0,96.9231,2.0,3.07692,12.0,18.4615,15.0,23.0769,16.0,24.6154,19.0,29.2308,1.0,1.53846,,
31911.0,RIO HONDO ISD,11.0,Boys,75.0,66.0,88.0,9.0,12.0,18.0,24.0,13.0,17.3333,20.0,26.6667,11.0,14.6667,3.0,4.0,1.0,1.33333
31911.0,RIO HONDO ISD,12.0,Girls,48.0,47.0,97.9167,1.0,2.08333,8.0,16.6667,4.0,8.33333,16.0,33.3333,14.0,29.1667,4.0,8.33333,1.0,2.08333
31911.0,RIO HONDO ISD,12.0,Boys,68.0,54.0,79.4118,14.0,20.5882,14.0,20.5882,18.0,26.4706,15.0,22.0588,6.0,8.82353,1.0,1.47059,,
126907.0,RIO VISTA ISD,3.0,Girls,46.0,46.0,100.0,,,,,,,1.0,2.17391,4.0,8.69565,10.0,21.7391,31.0,67.3913
126907.0,RIO VISTA ISD,3.0,Boys,35.0,35.0,100.0,,,,,1.0,2.85714,2.0,5.71429,,,9.0,25.7143,23.0,65.7143
126907.0,RIO VISTA ISD,4.0,Girls,26.0,26.0,100.0,,,,,2.0,7.69231,1.0,3.84615,1.0,3.84615,7.0,26.9231,15.0,57.6923
126907.0,RIO VISTA ISD,4.0,Boys,28.0,28.0,100.0,,,1.0,3.57143,1.0,3.57143,5.0,17.8571,3.0,10.7143,9.0,32.1429,9.0,32.1429
126907.0,RIO VISTA ISD,5.0,Girls,41.0,41.0,100.0,,,2.0,4.87805,,,4.0,9.7561,10.0,24.3902,18.0,43.9024,7.0,17.0732
126907.0,RIO VISTA ISD,5.0,Boys,38.0,38.0,100.0,,,1.0,2.63158,4.0,10.5263,3.0,7.89474,9.0,23.6842,13.0,34.2105,8.0,21.0526
152802.0,RISE ACADEMY,3.0,Girls,14.0,14.0,100.0,,,,,1.0,7.14286,2.0,14.2857,5.0,35.7143,6.0,42.8571,,
152802.0,RISE ACADEMY,3.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
152802.0,RISE ACADEMY,4.0,Girls,8.0,8.0,100.0,,,2.0,25.0,,,2.0,25.0,2.0,25.0,2.0,25.0,,
152802.0,RISE ACADEMY,4.0,Boys,9.0,9.0,100.0,,,,,,,,,5.0,55.5556,4.0,44.4444,,
152802.0,RISE ACADEMY,5.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
152802.0,RISE ACADEMY,5.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
152802.0,RISE ACADEMY,6.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
152802.0,RISE ACADEMY,6.0,Boys,9.0,9.0,100.0,,,2.0,22.2222,1.0,11.1111,2.0,22.2222,3.0,33.3333,1.0,11.1111,,
152802.0,RISE ACADEMY,7.0,Girls,7.0,7.0,100.0,,,,,3.0,42.8571,2.0,28.5714,,,2.0,28.5714,,
152802.0,RISE ACADEMY,7.0,Boys,6.0,5.0,83.3333,1.0,16.6667,1.0,16.6667,,,2.0,33.3333,2.0,33.3333,,,,
152802.0,RISE ACADEMY,8.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
152802.0,RISE ACADEMY,8.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,3.0,Girls,11.0,11.0,100.0,,,,,,,,,3.0,27.2727,,,8.0,72.7273
67908.0,RISING STAR ISD,3.0,Boys,6.0,6.0,100.0,,,,,,,1.0,16.6667,1.0,16.6667,1.0,16.6667,3.0,50.0
67908.0,RISING STAR ISD,4.0,Girls,9.0,9.0,100.0,,,,,,,1.0,11.1111,3.0,33.3333,3.0,33.3333,2.0,22.2222
67908.0,RISING STAR ISD,4.0,Boys,7.0,7.0,100.0,,,,,,,3.0,42.8571,2.0,28.5714,2.0,28.5714,,
67908.0,RISING STAR ISD,5.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,5.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,6.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,6.0,Boys,11.0,11.0,100.0,,,1.0,9.09091,1.0,9.09091,2.0,18.1818,2.0,18.1818,1.0,9.09091,4.0,36.3636
67908.0,RISING STAR ISD,7.0,Girls,6.0,6.0,100.0,,,,,,,2.0,33.3333,1.0,16.6667,1.0,16.6667,2.0,33.3333
67908.0,RISING STAR ISD,7.0,Boys,11.0,11.0,100.0,,,,,4.0,36.3636,3.0,27.2727,2.0,18.1818,,,2.0,18.1818
67908.0,RISING STAR ISD,8.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,8.0,Boys,7.0,7.0,100.0,,,,,2.0,28.5714,2.0,28.5714,,,2.0,28.5714,1.0,14.2857
67908.0,RISING STAR ISD,9.0,Girls,7.0,7.0,100.0,,,,,,,1.0,14.2857,2.0,28.5714,3.0,42.8571,1.0,14.2857
67908.0,RISING STAR ISD,9.0,Boys,7.0,7.0,100.0,,,,,2.0,28.5714,2.0,28.5714,2.0,28.5714,1.0,14.2857,,
67908.0,RISING STAR ISD,10.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,10.0,Boys,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,11.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
67908.0,RISING STAR ISD,11.0,Boys,15.0,15.0,100.0,,,,,,,2.0,13.3333,3.0,20.0,8.0,53.3333,2.0,13.3333
67908.0,RISING STAR ISD,12.0,Girls,10.0,10.0,100.0,,,,,1.0,10.0,,,5.0,50.0,3.0,30.0,1.0,10.0
67908.0,RISING STAR ISD,12.0,Boys,11.0,11.0,100.0,,,1.0,9.09091,3.0,27.2727,1.0,9.09091,2.0,18.1818,4.0,36.3636,,
188902.0,RIVER ROAD ISD,3.0,Girls,55.0,55.0,100.0,,,,,2.0,3.63636,8.0,14.5455,8.0,14.5455,19.0,34.5455,18.0,32.7273
188902.0,RIVER ROAD ISD,3.0,Boys,41.0,41.0,100.0,,,,,4.0,9.7561,3.0,7.31707,7.0,17.0732,13.0,31.7073,14.0,34.1463
188902.0,RIVER ROAD ISD,4.0,Girls,53.0,53.0,100.0,,,,,3.0,5.66038,6.0,11.3208,9.0,16.9811,12.0,22.6415,23.0,43.3962
188902.0,RIVER ROAD ISD,4.0,Boys,44.0,44.0,100.0,,,2.0,4.54545,4.0,9.09091,7.0,15.9091,5.0,11.3636,15.0,34.0909,11.0,25.0
188902.0,RIVER ROAD ISD,5.0,Girls,53.0,53.0,100.0,,,2.0,3.77358,3.0,5.66038,13.0,24.5283,19.0,35.8491,12.0,22.6415,4.0,7.54717
188902.0,RIVER ROAD ISD,5.0,Boys,44.0,44.0,100.0,,,7.0,15.9091,10.0,22.7273,12.0,27.2727,6.0,13.6364,4.0,9.09091,5.0,11.3636
188902.0,RIVER ROAD ISD,6.0,Girls,50.0,50.0,100.0,,,3.0,6.0,9.0,18.0,2.0,4.0,16.0,32.0,10.0,20.0,10.0,20.0
188902.0,RIVER ROAD ISD,6.0,Boys,41.0,40.0,97.561,1.0,2.43902,5.0,12.1951,4.0,9.7561,8.0,19.5122,5.0,12.1951,10.0,24.3902,8.0,19.5122
188902.0,RIVER ROAD ISD,7.0,Girls,60.0,59.0,98.3333,1.0,1.66667,6.0,10.0,5.0,8.33333,9.0,15.0,7.0,11.6667,13.0,21.6667,19.0,31.6667
188902.0,RIVER ROAD ISD,7.0,Boys,57.0,56.0,98.2456,1.0,1.75439,5.0,8.77193,8.0,14.0351,14.0,24.5614,12.0,21.0526,9.0,15.7895,8.0,14.0351
188902.0,RIVER ROAD ISD,8.0,Girls,56.0,56.0,100.0,,,4.0,7.14286,6.0,10.7143,4.0,7.14286,15.0,26.7857,18.0,32.1429,9.0,16.0714
188902.0,RIVER ROAD ISD,8.0,Boys,72.0,72.0,100.0,,,1.0,1.38889,8.0,11.1111,16.0,22.2222,19.0,26.3889,21.0,29.1667,7.0,9.72222
188902.0,RIVER ROAD ISD,9.0,Girls,52.0,51.0,98.0769,1.0,1.92308,4.0,7.69231,5.0,9.61538,6.0,11.5385,8.0,15.3846,18.0,34.6154,10.0,19.2308
188902.0,RIVER ROAD ISD,9.0,Boys,69.0,69.0,100.0,,,,,14.0,20.2899,11.0,15.942,11.0,15.942,20.0,28.9855,13.0,18.8406
188902.0,RIVER ROAD ISD,10.0,Girls,61.0,61.0,100.0,,,3.0,4.91803,7.0,11.4754,16.0,26.2295,10.0,16.3934,16.0,26.2295,9.0,14.7541
188902.0,RIVER ROAD ISD,10.0,Boys,47.0,47.0,100.0,,,3.0,6.38298,4.0,8.51064,13.0,27.6596,9.0,19.1489,12.0,25.5319,6.0,12.766
188902.0,RIVER ROAD ISD,11.0,Girls,46.0,46.0,100.0,,,1.0,2.17391,10.0,21.7391,7.0,15.2174,10.0,21.7391,15.0,32.6087,3.0,6.52174
188902.0,RIVER ROAD ISD,11.0,Boys,50.0,49.0,98.0,1.0,2.0,1.0,2.0,6.0,12.0,16.0,32.0,15.0,30.0,7.0,14.0,4.0,8.0
188902.0,RIVER ROAD ISD,12.0,Girls,41.0,41.0,100.0,,,3.0,7.31707,7.0,17.0732,9.0,21.9512,10.0,24.3902,9.0,21.9512,3.0,7.31707
188902.0,RIVER ROAD ISD,12.0,Boys,42.0,42.0,100.0,,,,,7.0,16.6667,16.0,38.0952,10.0,23.8095,8.0,19.0476,1.0,2.38095
194903.0,RIVERCREST ISD,3.0,Girls,29.0,29.0,100.0,,,,,,,1.0,3.44828,2.0,6.89655,14.0,48.2759,12.0,41.3793
194903.0,RIVERCREST ISD,3.0,Boys,37.0,37.0,100.0,,,,,1.0,2.7027,,,10.0,27.027,10.0,27.027,16.0,43.2432
194903.0,RIVERCREST ISD,4.0,Girls,24.0,24.0,100.0,,,,,1.0,4.16667,2.0,8.33333,6.0,25.0,10.0,41.6667,5.0,20.8333
194903.0,RIVERCREST ISD,4.0,Boys,21.0,21.0,100.0,,,2.0,9.52381,,,1.0,4.7619,3.0,14.2857,10.0,47.619,5.0,23.8095
194903.0,RIVERCREST ISD,5.0,Girls,25.0,25.0,100.0,,,,,1.0,4.0,5.0,20.0,5.0,20.0,6.0,24.0,8.0,32.0
194903.0,RIVERCREST ISD,5.0,Boys,33.0,33.0,100.0,,,1.0,3.0303,1.0,3.0303,5.0,15.1515,8.0,24.2424,12.0,36.3636,6.0,18.1818
194903.0,RIVERCREST ISD,6.0,Girls,27.0,27.0,100.0,,,,,,,1.0,3.7037,4.0,14.8148,17.0,62.963,5.0,18.5185
194903.0,RIVERCREST ISD,6.0,Boys,26.0,26.0,100.0,,,,,1.0,3.84615,3.0,11.5385,10.0,38.4615,5.0,19.2308,7.0,26.9231
194903.0,RIVERCREST ISD,7.0,Girls,28.0,28.0,100.0,,,,,,,3.0,10.7143,4.0,14.2857,3.0,10.7143,18.0,64.2857
194903.0,RIVERCREST ISD,7.0,Boys,34.0,34.0,100.0,,,,,3.0,8.82353,3.0,8.82353,5.0,14.7059,10.0,29.4118,13.0,38.2353
194903.0,RIVERCREST ISD,8.0,Girls,27.0,27.0,100.0,,,,,,,3.0,11.1111,7.0,25.9259,8.0,29.6296,9.0,33.3333
194903.0,RIVERCREST ISD,8.0,Boys,26.0,26.0,100.0,,,1.0,3.84615,1.0,3.84615,2.0,7.69231,6.0,23.0769,5.0,19.2308,11.0,42.3077
194903.0,RIVERCREST ISD,9.0,Girls,31.0,31.0,100.0,,,,,,,5.0,16.129,6.0,19.3548,7.0,22.5806,13.0,41.9355
194903.0,RIVERCREST ISD,9.0,Boys,34.0,34.0,100.0,,,1.0,2.94118,2.0,5.88235,3.0,8.82353,3.0,8.82353,14.0,41.1765,11.0,32.3529
194903.0,RIVERCREST ISD,10.0,Girls,25.0,25.0,100.0,,,1.0,4.0,6.0,24.0,1.0,4.0,7.0,28.0,5.0,20.0,5.0,20.0
194903.0,RIVERCREST ISD,10.0,Boys,32.0,32.0,100.0,,,1.0,3.125,5.0,15.625,1.0,3.125,8.0,25.0,10.0,31.25,7.0,21.875
194903.0,RIVERCREST ISD,11.0,Girls,23.0,23.0,100.0,,,1.0,4.34783,,,2.0,8.69565,7.0,30.4348,10.0,43.4783,3.0,13.0435
194903.0,RIVERCREST ISD,11.0,Boys,20.0,20.0,100.0,,,,,2.0,10.0,1.0,5.0,5.0,25.0,8.0,40.0,4.0,20.0
194903.0,RIVERCREST ISD,12.0,Girls,20.0,20.0,100.0,,,1.0,5.0,3.0,15.0,2.0,10.0,7.0,35.0,6.0,30.0,1.0,5.0
194903.0,RIVERCREST ISD,12.0,Boys,23.0,23.0,100.0,,,,,3.0,13.0435,1.0,4.34783,6.0,26.087,12.0,52.1739,1.0,4.34783
137903.0,RIVIERA ISD,3.0,Girls,9.0,9.0,100.0,,,,,,,1.0,11.1111,2.0,22.2222,4.0,44.4444,2.0,22.2222
137903.0,RIVIERA ISD,3.0,Boys,7.0,7.0,100.0,,,,,,,,,2.0,28.5714,3.0,42.8571,2.0,28.5714
137903.0,RIVIERA ISD,4.0,Girls,12.0,12.0,100.0,,,,,,,2.0,16.6667,4.0,33.3333,3.0,25.0,3.0,25.0
137903.0,RIVIERA ISD,4.0,Boys,15.0,15.0,100.0,,,,,,,1.0,6.66667,4.0,26.6667,8.0,53.3333,2.0,13.3333
137903.0,RIVIERA ISD,5.0,Girls,13.0,13.0,100.0,,,,,,,5.0,38.4615,4.0,30.7692,1.0,7.69231,3.0,23.0769
137903.0,RIVIERA ISD,5.0,Boys,8.0,8.0,100.0,,,,,1.0,12.5,1.0,12.5,,,4.0,50.0,2.0,25.0
137903.0,RIVIERA ISD,6.0,Girls,7.0,7.0,100.0,,,1.0,14.2857,,,,,,,6.0,85.7143,,
137903.0,RIVIERA ISD,6.0,Boys,17.0,17.0,100.0,,,,,1.0,5.88235,4.0,23.5294,2.0,11.7647,4.0,23.5294,6.0,35.2941
137903.0,RIVIERA ISD,7.0,Girls,20.0,20.0,100.0,,,2.0,10.0,2.0,10.0,4.0,20.0,5.0,25.0,3.0,15.0,4.0,20.0
137903.0,RIVIERA ISD,7.0,Boys,19.0,19.0,100.0,,,,,1.0,5.26316,6.0,31.5789,,,5.0,26.3158,7.0,36.8421
137903.0,RIVIERA ISD,8.0,Girls,20.0,20.0,100.0,,,1.0,5.0,2.0,10.0,3.0,15.0,3.0,15.0,5.0,25.0,6.0,30.0
137903.0,RIVIERA ISD,8.0,Boys,14.0,14.0,100.0,,,,,,,2.0,14.2857,2.0,14.2857,4.0,28.5714,6.0,42.8571
137903.0,RIVIERA ISD,9.0,Girls,15.0,15.0,100.0,,,1.0,6.66667,1.0,6.66667,,,1.0,6.66667,4.0,26.6667,8.0,53.3333
137903.0,RIVIERA ISD,9.0,Boys,20.0,20.0,100.0,,,,,3.0,15.0,3.0,15.0,9.0,45.0,5.0,25.0,,
137903.0,RIVIERA ISD,10.0,Girls,24.0,24.0,100.0,,,1.0,4.16667,2.0,8.33333,4.0,16.6667,6.0,25.0,4.0,16.6667,7.0,29.1667
137903.0,RIVIERA ISD,10.0,Boys,49.0,48.0,97.9592,1.0,2.04082,1.0,2.04082,8.0,16.3265,12.0,24.4898,16.0,32.6531,11.0,22.449,,
137903.0,RIVIERA ISD,11.0,Girls,22.0,22.0,100.0,,,,,2.0,9.09091,1.0,4.54545,5.0,22.7273,8.0,36.3636,6.0,27.2727
137903.0,RIVIERA ISD,11.0,Boys,36.0,35.0,97.2222,1.0,2.77778,,,1.0,2.77778,11.0,30.5556,18.0,50.0,4.0,11.1111,1.0,2.77778
137903.0,RIVIERA ISD,12.0,Girls,7.0,6.0,85.7143,1.0,14.2857,,,,,,,1.0,14.2857,,,5.0,71.4286
137903.0,RIVIERA ISD,12.0,Boys,50.0,39.0,78.0,11.0,22.0,8.0,16.0,6.0,12.0,11.0,22.0,7.0,14.0,7.0,14.0,,
41902.0,ROBERT LEE ISD,3.0,Girls,10.0,10.0,100.0,,,,,,,,,2.0,20.0,6.0,60.0,2.0,20.0
41902.0,ROBERT LEE ISD,3.0,Boys,12.0,12.0,100.0,,,,,,,1.0,8.33333,2.0,16.6667,6.0,50.0,3.0,25.0
41902.0,ROBERT LEE ISD,4.0,Girls,13.0,13.0,100.0,,,,,2.0,15.3846,1.0,7.69231,2.0,15.3846,4.0,30.7692,4.0,30.7692
41902.0,ROBERT LEE ISD,4.0,Boys,9.0,9.0,100.0,,,,,,,2.0,22.2222,3.0,33.3333,2.0,22.2222,2.0,22.2222
41902.0,ROBERT LEE ISD,5.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
41902.0,ROBERT LEE ISD,5.0,Boys,8.0,8.0,100.0,,,,,,,1.0,12.5,2.0,25.0,3.0,37.5,2.0,25.0
41902.0,ROBERT LEE ISD,6.0,Girls,12.0,12.0,100.0,,,,,1.0,8.33333,1.0,8.33333,4.0,33.3333,3.0,25.0,3.0,25.0
41902.0,ROBERT LEE ISD,6.0,Boys,7.0,7.0,100.0,,,,,1.0,14.2857,2.0,28.5714,1.0,14.2857,2.0,28.5714,1.0,14.2857
41902.0,ROBERT LEE ISD,7.0,Girls,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5,< 5
41902.0,ROBERT LEE ISD,7.0,Boys,7.0,7.0,100.0,,,,,,,1.0,14.2857,3.0,42.8571,2.0,28.5714,1.0,14.2857
41902.0,ROBERT LEE ISD,8.0,Girls,9.0,9.0,100.0,,,,,,,2.0,22.2222,2.0,22.2222,2.0,22.2222,3.0,33.3333
41902.0,ROBERT LEE ISD,8.0,Boys,7.0,7.0,100.0,,,,,2.0,28.5714,2.0,28.5714,1.0,14.2857,,,2.0,28.5714
41902.0,ROBERT LEE ISD,9.0,Girls,9.0,9.0,100.0,,,2.0,22.2222,1.0,11.1111,3.0,33.3333,2.0,22.2222,1.0,11.1111,,
41902.0,ROBERT LEE ISD,9.0,Boys,9.0,9.0,100.0,,,1.0,11.1111,1.0,11.1111,3.0,33.3333,2.0,22.2222,2.0,22.2222,,
41902.0,ROBERT LEE ISD,10.0,Girls,10.0,10.0,100.0,,,2.0,20.0,3.0,30.0,1.0,10.0,4.0,40.0,,,,
41902.0,ROBERT LEE ISD,10.0,Boys,8.0,8.0,100.0,,,1.0,12.5,3.0,37.5,,,2.0,25.0,2.0,25.0,,
41902.0,ROBERT LEE ISD,11.0,Girls,7.0,7.0,100.0,,,1.0,14.2857,1.0,14.2857,3.0,42.8571,2.0,28.5714,,,,
41902.0,ROBERT LEE ISD,11.0,Boys,14.0,14.0,100.0,,,2.0,14.2857,3.0,21.4286,4.0,28.5714,2.0,14.2857,3.0,21.4286,,
41902.0,ROBERT LEE ISD,12.0,Girls,8.0,7.0,87.5,1.0,12.5,1.0,12.5,3.0,37.5,2.0,25.0,1.0,12.5,,,,
41902.0,ROBERT LEE ISD,12.0,Boys,6.0,6.0,100.0,,,1.0,16.6667,1.0,16.6667,2.0,33.3333,2.0,33.3333,,,,
161922.0,ROBINSON ISD,3.0,Girls,82.0,82.0,100.0,,,,,,,4.0,4.87805,8.0,9.7561,33.0,40.2439,37.0,45.122
161922.0,ROBINSON ISD,3.0,Boys,88.0,88.0,100.0,,,,,2.0,2.27273,8.0,9.09091,13.0,14.7727,28.0,31.8182,37.0,42.0455
161922.0,ROBINSON ISD,4.0,Girls,59.0,59.0,100.0,,,,,,,,,4.0,6.77966,16.0,27.1186,39.0,66.1017
161922.0,ROBINSON ISD,4.0,Boys,76.0,76.0,100.0,,,,,1.0,1.31579,8.0,10.5263,13.0,17.1053,21.0,27.6316,33.0,43.4211
161922.0,ROBINSON ISD,5.0,Girls,79.0,79.0,100.0,,,2.0,2.53165,2.0,2.53165,12.0,15.1899,11.0,13.9241,28.0,35.443,24.0,30.3797
161922.0,ROBINSON ISD,5.0,Boys,64.0,64.0,100.0,,,,,3.0,4.6875,5.0,7.8125,14.0,21.875,22.0,34.375,20.0,31.25
161922.0,ROBINSON ISD,6.0,Girls,101.0,100.0,99.0099,1.0,0.990099,2.0,1.9802,1.0,0.990099,7.0,6.93069,9.0,8.91089,28.0,27.7228,53.0,52.4752
161922.0,ROBINSON ISD,6.0,Boys,89.0,89.0,100.0,,,1.0,1.1236,6.0,6.74157,12.0,13.4831,13.0,14.6067,31.0,34.8315,26.0,29.2135
